,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
3043,03/17/2020,holy see,1,0,0,,,,0,0,0
3207,03/18/2020,holy see,1,0,0,,,,0,0,0
3360,03/19/2020,holy see,1,0,0,,,,0,0,0
3533,03/20/2020,holy see,1,0,0,,,,0,0,0
3713,03/21/2020,holy see,1,0,0,,,,0,0,0
2191,03/11/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,2,0,0
2307,03/12/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,0,0,0
2431,03/13/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,0,0,0
2562,03/14/2020,honduras,2,0,0,HN,15.199998999999998,-86.241905,0,0,0
2709,03/15/2020,honduras,3,0,0,HN,15.199998999999998,-86.241905,1,0,0
2864,03/16/2020,honduras,6,0,0,HN,15.199998999999998,-86.241905,3,0,0
3042,03/17/2020,honduras,8,0,0,HN,15.199998999999998,-86.241905,2,0,0
3206,03/18/2020,honduras,9,0,0,HN,15.199998999999998,-86.241905,1,0,0
3361,03/19/2020,honduras,12,0,0,HN,15.199998999999998,-86.241905,3,0,0
3534,03/20/2020,honduras,24,0,0,HN,15.199998999999998,-86.241905,12,0,0
3714,03/21/2020,honduras,24,0,0,HN,15.199998999999998,-86.241905,0,0,0
0,01/22/2020,hong kong,0,0,0,HK,22.396428,114.10949699999999,0,0,0
19,01/23/2020,hong kong,2,0,0,HK,22.396428,114.10949699999999,2,0,0
32,01/24/2020,hong kong,2,0,0,HK,22.396428,114.10949699999999,0,0,0
45,01/25/2020,hong kong,5,0,0,HK,22.396428,114.10949699999999,3,0,0
60,01/26/2020,hong kong,8,0,0,HK,22.396428,114.10949699999999,3,0,0
77,01/27/2020,hong kong,8,0,0,HK,22.396428,114.10949699999999,0,0,0
94,01/28/2020,hong kong,8,0,0,HK,22.396428,114.10949699999999,0,0,0
117,01/29/2020,hong kong,10,0,0,HK,22.396428,114.10949699999999,2,0,0
134,01/30/2020,hong kong,10,0,0,HK,22.396428,114.10949699999999,0,0,0
161,01/31/2020,hong kong,12,0,0,HK,22.396428,114.10949699999999,2,0,0
194,02/01/2020,hong kong,13,0,0,HK,22.396428,114.10949699999999,1,0,0
216,02/02/2020,hong kong,15,0,0,HK,22.396428,114.10949699999999,2,0,0
248,02/03/2020,hong kong,15,0,0,HK,22.396428,114.10949699999999,0,0,0
271,02/04/2020,hong kong,17,1,0,HK,22.396428,114.10949699999999,2,0,1
304,02/05/2020,hong kong,21,1,0,HK,22.396428,114.10949699999999,4,0,0
328,02/06/2020,hong kong,24,1,0,HK,22.396428,114.10949699999999,3,0,0
356,02/07/2020,hong kong,25,1,0,HK,22.396428,114.10949699999999,1,0,0
384,02/08/2020,hong kong,26,1,0,HK,22.396428,114.10949699999999,1,0,0
414,02/09/2020,hong kong,29,1,0,HK,22.396428,114.10949699999999,3,0,0
443,02/10/2020,hong kong,38,1,0,HK,22.396428,114.10949699999999,9,0,0
472,02/11/2020,hong kong,49,1,0,HK,22.396428,114.10949699999999,11,0,0
506,02/12/2020,hong kong,50,1,1,HK,22.396428,114.10949699999999,1,1,0
535,02/13/2020,hong kong,53,1,1,HK,22.396428,114.10949699999999,3,0,0
560,02/14/2020,hong kong,56,1,1,HK,22.396428,114.10949699999999,3,0,0
590,02/15/2020,hong kong,56,1,1,HK,22.396428,114.10949699999999,0,0,0
620,02/16/2020,hong kong,57,1,2,HK,22.396428,114.10949699999999,1,1,0
651,02/17/2020,hong kong,60,1,2,HK,22.396428,114.10949699999999,3,0,0
680,02/18/2020,hong kong,62,1,2,HK,22.396428,114.10949699999999,2,0,0
711,02/19/2020,hong kong,63,2,5,HK,22.396428,114.10949699999999,1,3,1
741,02/20/2020,hong kong,68,2,6,HK,22.396428,114.10949699999999,5,1,0
775,02/21/2020,hong kong,68,2,6,HK,22.396428,114.10949699999999,0,0,0
807,02/22/2020,hong kong,69,2,6,HK,22.396428,114.10949699999999,1,0,0
841,02/23/2020,hong kong,74,2,11,HK,22.396428,114.10949699999999,5,5,0
878,02/24/2020,hong kong,79,2,19,HK,22.396428,114.10949699999999,5,8,0
921,02/25/2020,hong kong,84,2,19,HK,22.396428,114.10949699999999,5,0,0
969,02/26/2020,hong kong,91,2,24,HK,22.396428,114.10949699999999,7,5,0
1029,02/27/2020,hong kong,92,2,24,HK,22.396428,114.10949699999999,1,0,0
1085,02/28/2020,hong kong,94,2,30,HK,22.396428,114.10949699999999,2,6,0
1150,02/29/2020,hong kong,95,2,33,HK,22.396428,114.10949699999999,1,3,0
1221,03/01/2020,hong kong,96,2,36,HK,22.396428,114.10949699999999,1,3,0
1290,03/02/2020,hong kong,100,2,36,HK,22.396428,114.10949699999999,4,0,0
1374,03/03/2020,hong kong,100,2,37,HK,22.396428,114.10949699999999,0,1,0
1453,03/04/2020,hong kong,105,2,37,HK,22.396428,114.10949699999999,5,0,0
1545,03/05/2020,hong kong,105,2,43,HK,22.396428,114.10949699999999,0,6,0
1642,03/06/2020,hong kong,107,2,46,HK,22.396428,114.10949699999999,2,3,0
1744,03/07/2020,hong kong,108,2,51,HK,22.396428,114.10949699999999,1,5,0
1859,03/08/2020,hong kong,114,3,58,HK,22.396428,114.10949699999999,6,7,1
1968,03/09/2020,hong kong,115,3,59,HK,22.396428,114.10949699999999,1,1,0
2071,03/10/2020,hong kong,120,3,65,HK,22.396428,114.10949699999999,5,6,0
2192,03/11/2020,hong kong,126,3,65,HK,22.396428,114.10949699999999,6,0,0
2306,03/12/2020,hong kong,129,3,67,HK,22.396428,114.10949699999999,3,2,0
2430,03/13/2020,hong kong,134,4,77,HK,22.396428,114.10949699999999,5,10,1
2563,03/14/2020,hong kong,140,4,78,HK,22.396428,114.10949699999999,6,1,0
2710,03/15/2020,hong kong,145,4,81,HK,22.396428,114.10949699999999,5,3,0
2865,03/16/2020,hong kong,155,4,84,HK,22.396428,114.10949699999999,10,3,0
3025,03/17/2020,hong kong,162,4,88,HK,22.396428,114.10949699999999,7,4,0
3189,03/18/2020,hong kong,181,4,92,HK,22.396428,114.10949699999999,19,4,0
3362,03/19/2020,hong kong,208,4,95,HK,22.396428,114.10949699999999,27,3,0
3535,03/20/2020,hong kong,256,4,98,HK,22.396428,114.10949699999999,48,3,0
3715,03/21/2020,hong kong,273,4,98,HK,22.396428,114.10949699999999,17,0,0
3764,03/22/2020,hong kong,317,4,100,HK,22.396428,114.10949699999999,44,2,0
3775,03/23/2020,hong kong,356,4,100,HK,22.396428,114.10949699999999,39,0,0
3781,03/24/2020,hong kong,386,4,101,HK,22.396428,114.10949699999999,30,1,0
1461,03/04/2020,hungary,2,0,0,HU,47.162494,19.503304,2,0,0
1544,03/05/2020,hungary,2,0,0,HU,47.162494,19.503304,0,0,0
1641,03/06/2020,hungary,2,0,0,HU,47.162494,19.503304,0,0,0
1743,03/07/2020,hungary,4,0,0,HU,47.162494,19.503304,2,0,0
1849,03/08/2020,hungary,7,0,0,HU,47.162494,19.503304,3,0,0
1958,03/09/2020,hungary,9,0,0,HU,47.162494,19.503304,2,0,0
2070,03/10/2020,hungary,9,0,0,HU,47.162494,19.503304,0,0,0
2189,03/11/2020,hungary,13,0,0,HU,47.162494,19.503304,4,0,0
2305,03/12/2020,hungary,13,0,0,HU,47.162494,19.503304,0,0,0
2429,03/13/2020,hungary,19,0,0,HU,47.162494,19.503304,6,0,0
2564,03/14/2020,hungary,30,0,1,HU,47.162494,19.503304,11,1,0
2711,03/15/2020,hungary,32,1,1,HU,47.162494,19.503304,2,0,1
2866,03/16/2020,hungary,39,1,1,HU,47.162494,19.503304,7,0,0
3026,03/17/2020,hungary,50,1,2,HU,47.162494,19.503304,11,1,0
3190,03/18/2020,hungary,58,1,2,HU,47.162494,19.503304,8,0,0
3363,03/19/2020,hungary,73,1,2,HU,47.162494,19.503304,15,0,0
3536,03/20/2020,hungary,85,3,2,HU,47.162494,19.503304,12,0,2
3716,03/21/2020,hungary,103,4,7,HU,47.162494,19.503304,18,5,1
1090,02/28/2020,iceland,1,0,0,IS,64.96305100000001,-19.020835,1,0,0
1149,02/29/2020,iceland,1,0,0,IS,64.96305100000001,-19.020835,0,0,0
1213,03/01/2020,iceland,3,0,0,IS,64.96305100000001,-19.020835,2,0,0
1296,03/02/2020,iceland,6,0,0,IS,64.96305100000001,-19.020835,3,0,0
1368,03/03/2020,iceland,11,0,0,IS,64.96305100000001,-19.020835,5,0,0
1451,03/04/2020,iceland,26,0,0,IS,64.96305100000001,-19.020835,15,0,0
1550,03/05/2020,iceland,34,0,0,IS,64.96305100000001,-19.020835,8,0,0
1650,03/06/2020,iceland,43,0,0,IS,64.96305100000001,-19.020835,9,0,0
1751,03/07/2020,iceland,50,0,0,IS,64.96305100000001,-19.020835,7,0,0
1851,03/08/2020,iceland,50,0,0,IS,64.96305100000001,-19.020835,0,0,0
1957,03/09/2020,iceland,58,0,0,IS,64.96305100000001,-19.020835,8,0,0
2069,03/10/2020,iceland,69,0,1,IS,64.96305100000001,-19.020835,11,1,0
2188,03/11/2020,iceland,85,0,1,IS,64.96305100000001,-19.020835,16,0,0
2304,03/12/2020,iceland,103,0,1,IS,64.96305100000001,-19.020835,18,0,0
2428,03/13/2020,iceland,134,0,1,IS,64.96305100000001,-19.020835,31,0,0
2565,03/14/2020,iceland,156,0,1,IS,64.96305100000001,-19.020835,22,0,0
2712,03/15/2020,iceland,171,5,8,IS,64.96305100000001,-19.020835,15,7,5
2867,03/16/2020,iceland,180,5,8,IS,64.96305100000001,-19.020835,9,0,0
3027,03/17/2020,iceland,220,5,8,IS,64.96305100000001,-19.020835,40,0,0
3191,03/18/2020,iceland,250,5,8,IS,64.96305100000001,-19.020835,30,0,0
3378,03/19/2020,iceland,330,5,8,IS,64.96305100000001,-19.020835,80,0,0
3537,03/20/2020,iceland,409,5,8,IS,64.96305100000001,-19.020835,79,0,0
3717,03/21/2020,iceland,473,5,22,IS,64.96305100000001,-19.020835,64,14,0
133,01/30/2020,india,1,0,0,IN,20.593684,78.96288,1,0,0
160,01/31/2020,india,1,0,0,IN,20.593684,78.96288,0,0,0
189,02/01/2020,india,1,0,0,IN,20.593684,78.96288,0,0,0
217,02/02/2020,india,2,0,0,IN,20.593684,78.96288,1,0,0
243,02/03/2020,india,3,0,0,IN,20.593684,78.96288,1,0,0
272,02/04/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
299,02/05/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
329,02/06/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
357,02/07/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
385,02/08/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
415,02/09/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
444,02/10/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
473,02/11/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
501,02/12/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
530,02/13/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
561,02/14/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
591,02/15/2020,india,3,0,0,IN,20.593684,78.96288,0,0,0
621,02/16/2020,india,3,0,3,IN,20.593684,78.96288,0,3,0
652,02/17/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
681,02/18/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
712,02/19/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
742,02/20/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
774,02/21/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
808,02/22/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
842,02/23/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
884,02/24/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
922,02/25/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
970,02/26/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
1023,02/27/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
1083,02/28/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
1148,02/29/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
1212,03/01/2020,india,3,0,3,IN,20.593684,78.96288,0,0,0
1288,03/02/2020,india,5,0,3,IN,20.593684,78.96288,2,0,0
1366,03/03/2020,india,5,0,3,IN,20.593684,78.96288,0,0,0
1450,03/04/2020,india,28,0,3,IN,20.593684,78.96288,23,0,0
1541,03/05/2020,india,30,0,3,IN,20.593684,78.96288,2,0,0
1638,03/06/2020,india,31,0,3,IN,20.593684,78.96288,1,0,0
1740,03/07/2020,india,34,0,3,IN,20.593684,78.96288,3,0,0
1847,03/08/2020,india,39,0,3,IN,20.593684,78.96288,5,0,0
1956,03/09/2020,india,43,0,3,IN,20.593684,78.96288,4,0,0
2074,03/10/2020,india,56,0,4,IN,20.593684,78.96288,13,1,0
2187,03/11/2020,india,62,1,4,IN,20.593684,78.96288,6,0,1
2303,03/12/2020,india,73,1,4,IN,20.593684,78.96288,11,0,0
2434,03/13/2020,india,82,2,4,IN,20.593684,78.96288,9,0,1
2566,03/14/2020,india,102,2,4,IN,20.593684,78.96288,20,0,0
2713,03/15/2020,india,113,2,13,IN,20.593684,78.96288,11,9,0
2868,03/16/2020,india,119,2,13,IN,20.593684,78.96288,6,0,0
3028,03/17/2020,india,142,3,14,IN,20.593684,78.96288,23,1,1
3192,03/18/2020,india,156,3,14,IN,20.593684,78.96288,14,0,0
3364,03/19/2020,india,194,4,15,IN,20.593684,78.96288,38,1,1
3538,03/20/2020,india,244,5,20,IN,20.593684,78.96288,50,5,1
3718,03/21/2020,india,330,5,23,IN,20.593684,78.96288,86,3,0
1287,03/02/2020,indonesia,2,0,0,ID,-0.789275,113.921327,2,0,0
1365,03/03/2020,indonesia,2,0,0,ID,-0.789275,113.921327,0,0,0
1449,03/04/2020,indonesia,2,0,0,ID,-0.789275,113.921327,0,0,0
1540,03/05/2020,indonesia,2,0,0,ID,-0.789275,113.921327,0,0,0
1637,03/06/2020,indonesia,4,0,0,ID,-0.789275,113.921327,2,0,0
1739,03/07/2020,indonesia,4,0,0,ID,-0.789275,113.921327,0,0,0
1846,03/08/2020,indonesia,6,0,0,ID,-0.789275,113.921327,2,0,0
1955,03/09/2020,indonesia,19,0,0,ID,-0.789275,113.921327,13,0,0
2067,03/10/2020,indonesia,27,0,2,ID,-0.789275,113.921327,8,2,0
2186,03/11/2020,indonesia,34,1,2,ID,-0.789275,113.921327,7,0,1
2309,03/12/2020,indonesia,34,1,2,ID,-0.789275,113.921327,0,0,0
2427,03/13/2020,indonesia,69,4,2,ID,-0.789275,113.921327,35,0,3
2567,03/14/2020,indonesia,96,5,8,ID,-0.789275,113.921327,27,6,1
2726,03/15/2020,indonesia,117,5,8,ID,-0.789275,113.921327,21,0,0
2869,03/16/2020,indonesia,134,5,8,ID,-0.789275,113.921327,17,0,0
3029,03/17/2020,indonesia,172,5,8,ID,-0.789275,113.921327,38,0,0
3193,03/18/2020,indonesia,227,19,11,ID,-0.789275,113.921327,55,3,14
3365,03/19/2020,indonesia,311,25,11,ID,-0.789275,113.921327,84,0,6
3553,03/20/2020,indonesia,369,32,15,ID,-0.789275,113.921327,58,4,7
3719,03/21/2020,indonesia,450,38,15,ID,-0.789275,113.921327,81,0,6
713,02/19/2020,iran,2,2,0,IR,32.427908,53.68804599999999,2,0,2
743,02/20/2020,iran,5,2,0,IR,32.427908,53.68804599999999,3,0,0
779,02/21/2020,iran,18,4,0,IR,32.427908,53.68804599999999,13,0,2
809,02/22/2020,iran,28,5,0,IR,32.427908,53.68804599999999,10,0,1
843,02/23/2020,iran,43,8,0,IR,32.427908,53.68804599999999,15,0,3
883,02/24/2020,iran,61,12,0,IR,32.427908,53.68804599999999,18,0,4
923,02/25/2020,iran,95,16,0,IR,32.427908,53.68804599999999,34,0,4
971,02/26/2020,iran,139,19,49,IR,32.427908,53.68804599999999,44,49,3
1024,02/27/2020,iran,245,26,49,IR,32.427908,53.68804599999999,106,0,7
1082,02/28/2020,iran,388,34,73,IR,32.427908,53.68804599999999,143,24,8
1146,02/29/2020,iran,593,43,123,IR,32.427908,53.68804599999999,205,50,9
1214,03/01/2020,iran,978,54,175,IR,32.427908,53.68804599999999,385,52,11
1286,03/02/2020,iran,1501,66,291,IR,32.427908,53.68804599999999,523,116,12
1364,03/03/2020,iran,2336,77,291,IR,32.427908,53.68804599999999,835,0,11
1448,03/04/2020,iran,2922,92,552,IR,32.427908,53.68804599999999,586,261,15
1539,03/05/2020,iran,3513,107,739,IR,32.427908,53.68804599999999,591,187,15
1636,03/06/2020,iran,4747,124,913,IR,32.427908,53.68804599999999,1234,174,17
1738,03/07/2020,iran,5823,145,1669,IR,32.427908,53.68804599999999,1076,756,21
1845,03/08/2020,iran,6566,194,2134,IR,32.427908,53.68804599999999,743,465,49
1954,03/09/2020,iran,7161,237,2394,IR,32.427908,53.68804599999999,595,260,43
2066,03/10/2020,iran,8042,291,2731,IR,32.427908,53.68804599999999,881,337,54
2185,03/11/2020,iran,9000,354,2959,IR,32.427908,53.68804599999999,958,228,63
2302,03/12/2020,iran,10075,429,2959,IR,32.427908,53.68804599999999,1075,0,75
2426,03/13/2020,iran,11364,514,2959,IR,32.427908,53.68804599999999,1289,0,85
2568,03/14/2020,iran,12729,611,2959,IR,32.427908,53.68804599999999,1365,0,97
2714,03/15/2020,iran,13938,724,4590,IR,32.427908,53.68804599999999,1209,1631,113
2870,03/16/2020,iran,14991,853,4590,IR,32.427908,53.68804599999999,1053,0,129
3044,03/17/2020,iran,16169,988,5389,IR,32.427908,53.68804599999999,1178,799,135
3194,03/18/2020,iran,17361,1135,5389,IR,32.427908,53.68804599999999,1192,0,147
3367,03/19/2020,iran,18407,1284,5710,IR,32.427908,53.68804599999999,1046,321,149
3539,03/20/2020,iran,19644,1433,6745,IR,32.427908,53.68804599999999,1237,1035,149
3720,03/21/2020,iran,20610,1556,7635,IR,32.427908,53.68804599999999,966,890,123
844,02/23/2020,iraq,0,0,0,IQ,33.223191,43.679291,0,0,0
885,02/24/2020,iraq,1,0,0,IQ,33.223191,43.679291,1,0,0
924,02/25/2020,iraq,1,0,0,IQ,33.223191,43.679291,0,0,0
973,02/26/2020,iraq,5,0,0,IQ,33.223191,43.679291,4,0,0
1022,02/27/2020,iraq,7,0,0,IQ,33.223191,43.679291,2,0,0
1081,02/28/2020,iraq,7,0,0,IQ,33.223191,43.679291,0,0,0
1145,02/29/2020,iraq,13,0,0,IQ,33.223191,43.679291,6,0,0
1211,03/01/2020,iraq,19,0,0,IQ,33.223191,43.679291,6,0,0
1285,03/02/2020,iraq,26,0,0,IQ,33.223191,43.679291,7,0,0
1367,03/03/2020,iraq,32,0,0,IQ,33.223191,43.679291,6,0,0
1447,03/04/2020,iraq,35,2,0,IQ,33.223191,43.679291,3,0,2
1538,03/05/2020,iraq,35,2,0,IQ,33.223191,43.679291,0,0,0
1635,03/06/2020,iraq,40,3,0,IQ,33.223191,43.679291,5,0,1
1737,03/07/2020,iraq,54,4,0,IQ,33.223191,43.679291,14,0,1
1844,03/08/2020,iraq,60,6,0,IQ,33.223191,43.679291,6,0,2
1953,03/09/2020,iraq,60,6,9,IQ,33.223191,43.679291,0,9,0
2065,03/10/2020,iraq,71,7,9,IQ,33.223191,43.679291,11,0,1
2184,03/11/2020,iraq,71,7,15,IQ,33.223191,43.679291,0,6,0
2301,03/12/2020,iraq,71,8,15,IQ,33.223191,43.679291,0,0,1
2425,03/13/2020,iraq,101,9,24,IQ,33.223191,43.679291,30,9,1
2569,03/14/2020,iraq,110,10,26,IQ,33.223191,43.679291,9,2,1
2715,03/15/2020,iraq,116,10,26,IQ,33.223191,43.679291,6,0,0
2871,03/16/2020,iraq,124,10,26,IQ,33.223191,43.679291,8,0,0
3031,03/17/2020,iraq,154,11,32,IQ,33.223191,43.679291,30,6,1
3208,03/18/2020,iraq,164,12,43,IQ,33.223191,43.679291,10,11,1
3376,03/19/2020,iraq,192,13,43,IQ,33.223191,43.679291,28,0,1
3540,03/20/2020,iraq,208,17,49,IQ,33.223191,43.679291,16,6,4
3721,03/21/2020,iraq,214,17,51,IQ,33.223191,43.679291,6,2,0
1147,02/29/2020,ireland,1,0,0,IE,53.41291,-8.243889999999999,1,0,0
1210,03/01/2020,ireland,1,0,0,IE,53.41291,-8.243889999999999,0,0,0
1284,03/02/2020,ireland,1,0,0,IE,53.41291,-8.243889999999999,0,0,0
1363,03/03/2020,ireland,2,0,0,IE,53.41291,-8.243889999999999,1,0,0
1446,03/04/2020,ireland,6,0,0,IE,53.41291,-8.243889999999999,4,0,0
1542,03/05/2020,ireland,6,0,0,IE,53.41291,-8.243889999999999,0,0,0
1634,03/06/2020,ireland,18,0,0,IE,53.41291,-8.243889999999999,12,0,0
1741,03/07/2020,ireland,18,0,0,IE,53.41291,-8.243889999999999,0,0,0
1848,03/08/2020,ireland,19,0,0,IE,53.41291,-8.243889999999999,1,0,0
1952,03/09/2020,ireland,21,0,0,IE,53.41291,-8.243889999999999,2,0,0
2064,03/10/2020,ireland,34,0,0,IE,53.41291,-8.243889999999999,13,0,0
2183,03/11/2020,ireland,43,1,0,IE,53.41291,-8.243889999999999,9,0,1
2300,03/12/2020,ireland,43,1,0,IE,53.41291,-8.243889999999999,0,0,0
2424,03/13/2020,ireland,90,1,0,IE,53.41291,-8.243889999999999,47,0,0
2570,03/14/2020,ireland,129,2,0,IE,53.41291,-8.243889999999999,39,0,1
2716,03/15/2020,ireland,129,2,0,IE,53.41291,-8.243889999999999,0,0,0
2872,03/16/2020,ireland,169,2,0,IE,53.41291,-8.243889999999999,40,0,0
3032,03/17/2020,ireland,223,2,5,IE,53.41291,-8.243889999999999,54,5,0
3195,03/18/2020,ireland,292,2,5,IE,53.41291,-8.243889999999999,69,0,0
3368,03/19/2020,ireland,557,3,5,IE,53.41291,-8.243889999999999,265,0,1
3541,03/20/2020,ireland,683,3,5,IE,53.41291,-8.243889999999999,126,0,0
3722,03/21/2020,ireland,785,3,5,IE,53.41291,-8.243889999999999,102,0,0
778,02/21/2020,israel,1,0,0,IL,31.046051000000002,34.851612,1,0,0
810,02/22/2020,israel,1,0,0,IL,31.046051000000002,34.851612,0,0,0
831,02/23/2020,israel,1,0,0,IL,31.046051000000002,34.851612,0,0,0
881,02/24/2020,israel,1,0,0,IL,31.046051000000002,34.851612,0,0,0
925,02/25/2020,israel,1,0,0,IL,31.046051000000002,34.851612,0,0,0
974,02/26/2020,israel,2,0,0,IL,31.046051000000002,34.851612,1,0,0
1021,02/27/2020,israel,3,0,1,IL,31.046051000000002,34.851612,1,1,0
1080,02/28/2020,israel,4,0,1,IL,31.046051000000002,34.851612,1,0,0
1144,02/29/2020,israel,7,0,1,IL,31.046051000000002,34.851612,3,0,0
1209,03/01/2020,israel,10,0,1,IL,31.046051000000002,34.851612,3,0,0
1283,03/02/2020,israel,10,0,1,IL,31.046051000000002,34.851612,0,0,0
1362,03/03/2020,israel,12,0,1,IL,31.046051000000002,34.851612,2,0,0
1445,03/04/2020,israel,15,0,1,IL,31.046051000000002,34.851612,3,0,0
1537,03/05/2020,israel,16,0,1,IL,31.046051000000002,34.851612,1,0,0
1633,03/06/2020,israel,21,0,2,IL,31.046051000000002,34.851612,5,1,0
1736,03/07/2020,israel,21,0,2,IL,31.046051000000002,34.851612,0,0,0
1843,03/08/2020,israel,39,0,2,IL,31.046051000000002,34.851612,18,0,0
1951,03/09/2020,israel,39,0,2,IL,31.046051000000002,34.851612,0,0,0
2063,03/10/2020,israel,58,0,4,IL,31.046051000000002,34.851612,19,2,0
2182,03/11/2020,israel,109,0,4,IL,31.046051000000002,34.851612,51,0,0
2299,03/12/2020,israel,131,0,4,IL,31.046051000000002,34.851612,22,0,0
2423,03/13/2020,israel,161,0,4,IL,31.046051000000002,34.851612,30,0,0
2571,03/14/2020,israel,193,0,4,IL,31.046051000000002,34.851612,32,0,0
2717,03/15/2020,israel,251,0,4,IL,31.046051000000002,34.851612,58,0,0
2873,03/16/2020,israel,255,0,4,IL,31.046051000000002,34.851612,4,0,0
3033,03/17/2020,israel,337,0,11,IL,31.046051000000002,34.851612,82,7,0
3196,03/18/2020,israel,433,0,11,IL,31.046051000000002,34.851612,96,0,0
3313,03/19/2020,israel,677,0,11,IL,31.046051000000002,34.851612,244,0,0
3542,03/20/2020,israel,705,0,14,IL,31.046051000000002,34.851612,28,3,0
3723,03/21/2020,israel,883,1,36,IL,31.046051000000002,34.851612,178,22,1
159,01/31/2020,italy,2,0,0,IT,41.87194,12.56738,2,0,0
190,02/01/2020,italy,2,0,0,IT,41.87194,12.56738,0,0,0
218,02/02/2020,italy,2,0,0,IT,41.87194,12.56738,0,0,0
244,02/03/2020,italy,2,0,0,IT,41.87194,12.56738,0,0,0
273,02/04/2020,italy,2,0,0,IT,41.87194,12.56738,0,0,0
300,02/05/2020,italy,2,0,0,IT,41.87194,12.56738,0,0,0
319,02/06/2020,italy,2,0,0,IT,41.87194,12.56738,0,0,0
358,02/07/2020,italy,3,0,0,IT,41.87194,12.56738,1,0,0
386,02/08/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
416,02/09/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
445,02/10/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
474,02/11/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
502,02/12/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
531,02/13/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
562,02/14/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
592,02/15/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
622,02/16/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
653,02/17/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
682,02/18/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
714,02/19/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
744,02/20/2020,italy,3,0,0,IT,41.87194,12.56738,0,0,0
780,02/21/2020,italy,20,1,0,IT,41.87194,12.56738,17,0,1
811,02/22/2020,italy,62,2,1,IT,41.87194,12.56738,42,1,1
845,02/23/2020,italy,155,3,2,IT,41.87194,12.56738,93,1,1
880,02/24/2020,italy,229,7,2,IT,41.87194,12.56738,74,0,4
927,02/25/2020,italy,322,10,2,IT,41.87194,12.56738,93,0,3
975,02/26/2020,italy,453,12,3,IT,41.87194,12.56738,131,1,2
1019,02/27/2020,italy,655,17,45,IT,41.87194,12.56738,202,42,5
1079,02/28/2020,italy,888,21,46,IT,41.87194,12.56738,233,1,4
1143,02/29/2020,italy,1128,29,46,IT,41.87194,12.56738,240,0,8
1188,03/01/2020,italy,1694,34,83,IT,41.87194,12.56738,566,37,5
1282,03/02/2020,italy,2036,52,149,IT,41.87194,12.56738,342,66,18
1361,03/03/2020,italy,2502,79,160,IT,41.87194,12.56738,466,11,27
1444,03/04/2020,italy,3089,107,276,IT,41.87194,12.56738,587,116,28
1536,03/05/2020,italy,3858,148,414,IT,41.87194,12.56738,769,138,41
1632,03/06/2020,italy,4636,197,523,IT,41.87194,12.56738,778,109,49
1735,03/07/2020,italy,5883,233,589,IT,41.87194,12.56738,1247,66,36
